"ID","U_APPLICATION","EXTERNAL_ID","NAME","USED_FOR","HOST_NAME","MANUFACTURER","MODEL_ID","OS","OS_VERSION","SHORT_DESCRIPTION","SYS_CLASS_NAME","SYS_CREATED_ON","SYS_CREATED_BY","U_CMDB_CRITICALITY","STATUS"
"a9K1L000000GnnrUAC","Geographix","CWF082","CWF082","Production","CWF082","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Geographix","Windows Server","2012-06-19 18:40","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnnsUAC","","cwf083","cwf083","Production","cwf083","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Unknown","Windows Server","2012-06-19 18:39","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnntUAC","","cwf084.hq","cwf084.hq","Production","cwf084","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2000 ","5.0.2195","IIS InTools Viewer/WiseTools","Windows Server","2012-06-19 18:40","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnnuUAC","Omnisafe Web Reports - Crystal","CWF085","CWF085","Test","cwf085","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Omnisafe Web Reports (Tomcat)","Windows Server","2012-06-19 18:40","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnnvUAC","Omnisafe Web Reports - Crystal, FDC PM Suite","CWF086","CWF086","Production","cwf086","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Omnisafe Web Reports (Tomcat) / FDC Visio Converter program/ FDC Partner Data Exchange

Also, has the Visio drawing converter batch job used by the FDC application.



Datacenter- Airdrie","Windows Server","2012-06-19 18:40","mid_husky","(4) Business Critical","Item Created"
"a9K1L000000GnnwUAC","","CWF088","CWF088","Production","cwf088","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","SCADA - (Burntimber file copy process)","Windows Server","2012-06-19 18:40","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnnxUAC","","CWF089","CWF089","Production","cwf089","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Scada - Thermal APPR DB - SQL","Windows Server","2012-06-19 18:39","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnnyUAC","","cwf090","cwf090","Production","cwf090","HP","Hewlett-Packard Company ProLiant DL380 G3 Server 310587-xx1","Windows 2003 Enterprise","5.2.3790","VMWare Prod Server","Windows Server","2012-06-19 18:42","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnnzUAC","","CWF091","CWF091","Production","CWF091","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","VDI","Windows Server","2012-06-19 18:43","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gno0UAC","","cwf094-lo","cwf094-lo","Production","cwf094","HP","Hewlett-Packard Company ProLiant DL380 G3 Server 310587-xx1","Windows 2003 Standard","5.2.3790","","Windows Server","2012-06-19 18:38","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gno1UAC","","cwf096.hq","cwf096.hq","Production","cwf096","HP","Hewlett-Packard Company ProLiant DL380 G3 Server 310587-xx1","Windows 2003 Standard","5.2.3790","Scada - I/O Server","Windows Server","2012-06-19 18:38","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gno2UAC","","CWF097","CWF097","","CWF097","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows � 2008 Standard","6.0.6002","SCADA Report Server



The server has been replace by CGWSQL937PD. Change: CHG0019835","Windows Server","2012-06-19 15:18","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gno3UAC","","CWF098","CWF098","Production","cwf098","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","Microsoft(R) Windows(R) Server 2003, Standard Edition","Windows Server","2012-06-19 18:36","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gno4UAC","SCADA -WELL CORP - Thermal SCADA","CWF099","CWF099","Test","CWF099","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","SCADA - Thermal SCADA Test Server. The application uses a propriatory database: Polyhedra.","Windows Server","2013-04-24 17:05","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gno5UAC","","cwf100.hq","cwf100.hq","Production","cwf100","HP","Hewlett-Packard Company ProLiant DL360 G6 Server 470065-152","Windows 2003 Standard","5.2.3790","Downstream Telephony Server","Windows Server","2012-06-19 15:22","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gno6UAC","RightAngle","CWF1001","CWF1001","Production","CWF1001","HP","HP ProLiant DL385 G7","Windows 2008 R2 Enterprise","6.1.7601","SQL server for production databases for RightAngle","Windows Server","2012-09-27 9:50","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000Gno7UAC","RightAngle","CWF1002","CWF1002","Production","CWF1002","VMware, Inc.","","Windows 2008 R2 Enterprise","6.1.7601","SQL server for production databases for RightAngle","Windows Server","2012-09-27 9:50","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000Gno8UAC","RightAngle","CWF1003","CWF1003","Production Support (PS)","CWF1003","VMware, Inc.","","Windows 2008 R2 Enterprise","6.1.7601","SQL server for production support databases for RightAngle","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gno9UAC","RightAngle","CWF1004","CWF1004","Production Support (PS)","CWF1004","VMware, Inc.","","Windows 2008 R2 Enterprise","6.1.7601","SQL server for production support databases for RightAngle","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoAUAS","RBMI, Nlink","CWF1005","CWF1005","Production Support (PS)","CWF1005","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","SQL Server  - RBMI Reporting

20150825 - Added related Application, as per data collected from recent patching","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoBUAS","RBMI","CWF1006","CWF1006","Production","CWF1006","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","SQL Server  - RBMI Reporting

20150825 - Added related Application, as per data collected from recent patching","Windows Server","2012-09-27 9:50","mid_husky","(4) Business Critical","Item Created"
"a9K1L000000GnoCUAS","IntelaTrac","CWF1008","CWF1008","Production","CWF1008","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","IntelaTrac

20150824 - Added related Application, as per data collected from recent patching","Windows Server","2012-09-27 9:50","mid_husky","(4) Business Critical","Item Created"
"a9K1L000000GnoDUAS","Spotfire","CWF1009","CWF1009","Sandbox","CWF1009","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1.7601","Spotlight","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoEUAS","","CWF101","CWF101","Production","cwf101","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2000","5.0.2195","Formscape Production - Used by SAP



***NOTE: This is NOT related to SMS Canada and US in anyway. Please contact SAP Team if you need any information.***","Windows Server","2012-06-19 18:40","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoFUAS","","CWF1010","CWF1010","Sandbox","CWF1010","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoGUAS","HP Web Jetadmin","CWF1011","CWF1011","Production","CWF1011","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Webjet Admin



20150821 - Added related Application, as per data collected from recent patching","Windows Server","2012-09-27 9:50","mid_husky","(2) Productivity Important","Item Created"
"a9K1L000000GnoHUAS","SCADA -WELL CORP - Oil SCADA 2","CWF1012","CWF1012","Production","CWF1012","VMware, Inc.","Hewlett-Packard Company ProLiant BL460c G8 Server Blade 666157-B21","Windows 2008 R2 Standard","6.1.7601","OILSCADA2



The application uses a propriatory database: Polyhedra.



Note: the server has static IP in Infobloc (CHG0027269)","Windows Server","2012-09-27 9:50","mid_husky","(4) Business Critical","Item Created"
"a9K1L000000GnoIUAS","SCADA -WELL CORP - Oil SCADA 2","CWF1013","CWF1013","Production","CWF1013","HP","Hewlett-Packard Company ProLiant BL460c G8 Server Blade 666157-B21","Windows 2008 R2 Standard","6.1.7601","Oil SCADA South Production Server (redundand pair with CWF1012). Located in Co-Lo



The application uses a propriatory database: Polyhedra.



Static IP address for SCADA application servers (realtime) on infobloc CHG0027269



Datacenter- Colo

","Windows Server","2012-09-27 9:51","mid_husky","(4) Business Critical","Item Created"
"a9K1L000000GnoJUAS","","cwf1014.hq","cwf1014.hq","Production","CWF1014","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1.7601","Vcenter - VDI - View 5.1 pre-prod","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoKUAS","","cwf1015.hq","cwf1015.hq","Production","CWF1015","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Vcenter - VDI - View 5.1 prod","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoLUAS","IPS (Integrated Pipeline System - Midstream)","CWF1016","CWF1016","Development","CWF1016","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","CMS lps

20150824 - Added related Application, AND changed environment to from PROD to Development, as per data collected from recent patching","Windows Server","2012-09-27 9:49","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoMUAS","SharePoint (ECM)","CWF1017","CWF1017","Development","CWF1017","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","MS Project Server

20150825 - Added related Application, AND changed environment from Production to Development, as per data collected from recent patching","Windows Server","2012-09-27 9:49","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoNUAS","SharePoint (ECM)","CWF1018","CWF1018","Development","CWF1018","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","ShaerPoint 2010 -- MS Project SQL Server 

Steve T requested on Dec 9, 2015 for this server to be decommisioned. ","Windows Server","2012-09-27 9:49","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoOUAS","","cwf1019.hq","cwf1019.hq","Production","CWF1019","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Solarc SQL","Windows Server","2012-09-27 9:49","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoPUAS","","cwf102.hq","cwf102.hq","Production","cwf102","HP","Hewlett-Packard Company ProLiant DL380 G4 Server 378735-xx1","Windows 2003 Standard","5.2.3790","Unknown","Windows Server","2012-06-19 18:40","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoQUAS","Keystone Capacity Manager","CWF1020","CWF1020","Production","CWF1020","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","CMS keystone queuing server

20150824 - Added related Application, as per data collected from recent patching","Windows Server","2012-09-27 9:49","mid_husky","(4) Business Critical","Item Created"
"a9K1L000000GnoRUAS","","cwf1021.hq","cwf1021.hq","Test","CWF1021","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Solarc","Windows Server","2012-09-27 9:49","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoSUAS","Identity Manager","CWF1022","CWF1022","QA","CWF1022","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","Identity Vault Microsoft Server instance in pre-prod

20150825 - Added related Application, as per data collected from recent patching","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoTUAS","Identity Manager","CWF1023","CWF1023","QA","CWF1023","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","Identity Vault Microsoft Server instance in pre-prod

20150825 - Added related Application, as per data collected from recent patching","Windows Server","2012-09-27 9:49","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoUUAS","RightAngle","CWF1024","CWF1024","Production Support (PS)","CWF1024","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","RightAngle IIS","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoVUAS","","CWF1025","CWF1025","Production Support (PS)","cwf1025","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Enterprise","5.2.3790","PreProduction RAMQ 1 Server","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoWUAS","","CWF1026","CWF1026","Production Support (PS)","cwf1026","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Enterprise","5.2.3790","PreProduction RAMQ 2 Server","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoXUAS","","CWF1027","CWF1027","Production Support (PS)","cwf1027","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Enterprise","5.2.3790","PreProduction RAMQ 3 Server","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoYUAS","","cwf1028.hq","cwf1028.hq","Production","CWF1028","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Sharescan (eCopy)","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoZUAS","HP ALM On Premise","CWF1029","CWF1029","Production","CWF1029","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","HP Load Runner-Controller App Server

20150825 - Added related Application, as per data collected from recent patching","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoaUAC","","cwf103.hq","cwf103.hq","","cwf103","HP","Hewlett-Packard Company ProLiant DL380 G4 Server 378735-xx1","Windows 2003 Standard","5.2.3790","Unknown","Windows Server","2012-11-22 14:08","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnobUAC","","CWF1030-01","CWF1030-01","Production","CWF1030-01","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1","Vcenter - PCI zone - Cluster 1-2","Windows Server","2013-02-12 15:11","grigos","(2) Productivity Important","Item Created"
"a9K1L000000GnocUAC","VMware vCenter Server","CWF1030-02","CWF1030-02","Production","CWF1030-02","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1","Vcenter - Cluster 1-2 - Red Zone","Windows Server","2013-02-12 15:11","grigos","(4) Business Critical","Item Created"
"a9K1L000000GnodUAC","HQC Pricebook","CWF1032","CWF1032","Production","CWF1032","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Tomcat monitoring server","Windows Server","2012-09-27 9:50","mid_husky","(4) Business Critical","Item Created"
"a9K1L000000GnoeUAC","","cwf1033.hq","cwf1033.hq","Production","CWF1033","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1.7601","KMS Server for Windows Activation","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnofUAC","","cwf1034.hq","cwf1034.hq","Production","CWF1034","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Sunrise - Historian Sandbox","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnogUAC","","cwf1035","cwf1035","Production","CWF1035","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Unknown","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnohUAC","","CWF1036","CWF1036","Production","CWF1036","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Sunrise - Historian 

sql sqlserver express installed ( sql services are not running and are set to manual startup - no user databases configured or running )

It was one of our old pi historian server and we don't use it anymore. we will decommission the server. As of now you can ignore it.

","Windows Server","2012-09-27 9:51","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000GnoiUAC","","cwf1037","cwf1037","Production","CWF1037","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Unknown","Windows Server","2012-09-27 9:51","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnojUAC","","cwf1039","cwf1039","Production","CWF1039","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Unknown","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnokUAC","Landmark License Application Manager (LAM), GeMS SWIFT","CWF104","CWF104","Production","cwf104","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","MaxWell eLearning Server","Windows Server","2012-06-19 18:40","mid_husky","(2) Productivity Important","Item Created"
"a9K1L000000GnolUAC","","cwf1040","cwf1040","Production","CWF1040","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Unknown","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnomUAC","AirWatch","cwf1041","cwf1041","Production","CWF1041","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","This server is hosted in WCP_Secure_corp Zone

Mobile Device Management  - Secure Email Gateway (SEG) Secure Zone

2016_confirmed_vcenter

","Windows Server","2013-07-31 15:02","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000GnonUAC","AirWatch","CWF1042","CWF1042","Production","CWF1042","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Mobile Device Management - Device Services (DS)  Secure Zone

20150824 - Changed environment to from Development to PROD, as per data collected from recent patching","Windows Server","2013-11-19 15:43","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000GnooUAC","AirWatch","CWF1043","CWF1043","Production","CWF1043","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Mobile Device Management - AirWatch Console","Windows Server","2012-09-27 9:50","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000GnopUAC","AirWatch","CWF1044","CWF1044","Production","CWF1044","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Mobile Device Management - SQL Database Server (DB)","Windows Server","2012-09-27 9:50","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000GnoqUAC","RightAngle","CWF1049","CWF1049","Production","CWF1049","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","RightAngle IIS Application Server","Windows Server","2012-09-27 9:50","mid_husky","(5) Mission Critical","Item Created"
"a9K1L000000GnorUAC","","CWF105","CWF105","Production","CWF105","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","MaxWell eLearning Server - Test","Windows Server","2012-06-19 18:40","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnosUAC","","CWF1050","CWF1050","Production","cwf1050","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Enterprise","5.2.3790","Hosts the RightAngle (SolArc) RAMQ

Replaced by CGWAPP892PD as of 2015/10/22 @ 5 pm","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnotUAC","","CWF1051","CWF1051","Production","cwf1051","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Enterprise","5.2.3790","Hosts the RightAngle (SolArc) RAMQ

Replaced by CGWAPP893PD as of 2015/10/22 @ 5 pm","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnouUAC","","CWF1052","CWF1052","Production","cwf1052","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Enterprise","5.2.3790","Hosts the RightAngle (SolArc) RAMQ

Replaced by CGWAPP894PD as of 2015/10/22 @ 5 pm","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnovUAC","","cwf1053.hq","cwf1053.hq","Production","CWF1053","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","vCenter Operations Manager for View 5 (VDI)","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnowUAC","SharePoint (ECM)","CWF1054","CWF1054","Development","CWF1054","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Sharepoint - 2010

20150825 - Added related Application, AND changed environment from Production to Development, as per data collected from recent patching","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoxUAC","SharePoint (ECM)","CWF1055","CWF1055","Development","CWF1055","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Sharepoint  - 2010 Web Front End

Steve T sent the reqeust on Dec 9, 2015 to decommision it. ","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnoyUAC","","cwf1056.hq","cwf1056.hq","Production","CWF1056","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","VM View Composer - VDI","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnozUAC","","cwf1057.hq","cwf1057.hq","Production","CWF1057","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","VM View Composer - VDI","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gnp0UAC","","cwf1059","cwf1059","Production","CWF1059","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1.7601","Unknown","Windows Server","2012-09-27 9:50","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gnp1UAC","Corporate Intranet - HuskyNet","CWF106","CWF106","Test","cwf106","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2003 Standard","5.2.3790","OLD - HuskyNet-RT (test)","Windows Server","2012-06-19 18:38","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gnp2UAC","","cwf1060","cwf1060","Production","CWF1060","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1.7601","Unknown","Windows Server","2012-09-27 9:51","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gnp3UAC","","cwf1065","cwf1065","Production","CWF1065","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1.7601","Opentext Monitoring / HDMS","Windows Server","2012-09-27 9:51","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gnp4UAC","Keystone Capacity Manager","CWF1066","CWF1066","Production","CWF1066","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","CMS keystone queuing server

20150824 - Added related Application, as per data collected from recent patching","Windows Server","2012-09-27 9:51","mid_husky","(4) Business Critical","Item Created"
"a9K1L000000Gnp5UAC","Exchange 2010","CWF1067","CWF1067","Production Support (PS)","CWF1067","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Exchange Admin server for Email Services



Runs scheduled administration scripts for Exchange environment","Windows Server","2012-09-27 9:51","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gnp6UAC","","CWF1068","CWF1068","Production","CWF1068","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Spatial Synchronizer","Windows Server","2012-09-27 9:51","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gnp7UAC","","CWF1069","CWF1069","Production","CWF1069","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","IIS server for PDM spatial risk analyst. (concurrent License server)","Windows Server","2012-09-27 9:51","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gnp8UAC","APPIAN (Prod Ctl REQ Review - Ramsha's Del Ready), 0171cea50fb5420078543b8ce1050e75, Appian BPM Platform","CWF107","CWF107","Development","CWF107","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7600","Peloton App Server owned by the Appian Projects","Windows Server","2012-06-19 15:20","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000Gnp9UAC","Canon Enterprise Management Console (EMC) Printer Management Tool","CWF1070","CWF1070","Production","CWF1070","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Canon EMC Server

20150902 - Added related Application, confirmed environment is set as PROD, as per data collected from recent patching","Windows Server","2012-09-27 9:50","mid_husky","(2) Productivity Important","Item Created"
"a9K1L000000GnpAUAS","EMC Networker","CWF1071","CWF1071","Production","CWF1071","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Alphastor / Apache Server - To manage Tape Library","Windows Server","2012-09-27 9:50","mid_husky","(3) Business Important","Item Created"
"a9K1L000000GnpBUAS","Data Scavenger - FDC, DI Enhanced Data Interface - FDC PM Suite, PDE Partner Data Exchange - FDC, FDC PM Suite","CWF1072","CWF1072","Test","CWF1072","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","FDC Data Exchange



Datacenter - Airdrie","Windows Server","2012-09-27 9:51","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnpCUAS","ToolHound","CWF1073","CWF1073","Production","CWF1073","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","IIS Toolhoud Server","Windows Server","2012-09-27 9:51","mid_husky","(3) Business Important","Item Created"
"a9K1L000000GnpDUAS","ToolHound","CWF1074","CWF1074","Production","CWF1074","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Toolhound server","Windows Server","2012-09-27 9:51","mid_husky","(3) Business Important","Item Created"
"a9K1L000000GnpEUAS","","CWF1075","CWF1075","Development","CWF1075","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Decommission Server Request: REQ0038727","Windows Server","2012-09-27 9:51","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnpFUAS","SharePoint (ECM)","cwf1077.hq","cwf1077.hq","Production","CWF1077","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","Sharepoint Developer Server","Windows Server","2012-09-27 9:51","mid_husky","(1) Non-Critical","Item Created"
"a9K1L000000GnpGUAS","PI Historian (Sunrise)","CWF1078","CWF1078","Production","CWF1078","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise ","6.1.7601","Sunrise - Historian - PI Server","Windows Server","2012-09-27 9:51","mid_husky","(1) Non-Critical","Item Created"
